Time,Open,High,Low,Close,SMA_S,SMA_C,SMA_L,up_sma1,up_sma2,down_sma1,down_sma2,flat_sma1,flat_sma2,Ren_Value,Blue,Red,Increase,Yellow,Blue/Yellow,Red/Yellow,Frac_Value,Flag,EndTime_fr,HI_Value,BearWarning,BullWarning,peak,crust,atr,buy_Frac,sell_Frac,neg_buy_Frac,neg_sell_Frac,hi_up,hi_down,returns,t_dir
2009-11-03 19:00:00+00:00,1.470975,1.47325,1.47025,1.4703,1.468645,1.4706375,1.4675166666666666,1,0,0,0,1,0,1.469625,1,0,0,0,0,0,1.462675,0.0,2009-11-03 19:00:00+00:00,1.469625,True,False,0,0,0.003780357142857135,0,0,0,0,0,0,-0.00045898463207281234,0
2009-11-03 20:00:00+00:00,1.4703,1.472275,1.470125,1.47115,1.46934,1.4707249999999998,1.4672916666666669,1,0,0,0,1,0,1.469625,1,0,0,0,0,0,1.462675,0.0,2009-11-03 20:00:00+00:00,1.469625,False,False,0,0,0.0037892857142857173,0,0,0,0,0,0,0.0005779462670858198,1
2009-11-03 21:00:00+00:00,1.47115,1.47335,1.47105,1.472425,1.4707000000000001,1.4717875,1.4676041666666666,1,0,0,0,1,0,1.469625,1,0,0,0,0,0,1.462675,0.0,2009-11-03 21:00:00+00:00,1.469625,False,False,0,0,0.003719642857142848,0,0,0,0,0,0,0.0008662935917970535,1
2009-11-03 22:15:00+00:00,1.4718,1.472325,1.470775,1.4717,1.47131,1.4720625,1.4682250000000001,1,0,0,0,1,0,1.469625,1,0,0,0,0,0,1.462675,0.0,2009-11-03 22:15:00+00:00,1.472325,False,False,0,0,0.003623214285714279,0,0,0,0,0,0,-0.0004925062724271987,0
2009-11-03 23:00:00+00:00,1.4717,1.473275,1.4716,1.473225,1.47176,1.4724625,1.469025,1,0,0,0,1,0,1.469625,1,0,0,0,0,0,1.47335,1.0,2009-11-03 23:00:00+00:00,1.473275,False,False,0,0,0.0031946428571428343,1,0,0,0,0,0,0.0010356801183825323,1
2009-11-04 00:00:00+00:00,1.473225,1.47325,1.47025,1.471725,1.472045,1.472475,1.46955,1,0,0,0,1,0,1.469625,1,0,0,0,0,0,1.47335,0.0,2009-11-04 00:00:00+00:00,1.47325,False,False,0,0,0.0030339285714285425,0,0,0,0,0,0,-0.0010186931049538843,0
2009-11-04 01:00:00+00:00,1.471725,1.47295,1.470975,1.47135,1.4720849999999999,1.4715375,1.4700604166666666,0,1,0,0,1,0,1.469625,1,0,0,0,0,0,1.47335,0.0,2009-11-04 01:00:00+00:00,1.47325,False,False,0,0,0.0030196428571428297,0,0,0,0,0,0,-0.00025483550506150485,0
2009-11-04 02:00:00+00:00,1.47135,1.47245,1.470975,1.4724,1.47208,1.4718749999999998,1.4706000000000001,0,1,0,0,1,0,1.469625,1,0,0,0,0,0,1.47335,0.0,2009-11-04 02:00:00+00:00,1.47245,False,False,0,0,0.0029267857142856973,0,0,0,0,0,0,0.0007133758264317046,1
2009-11-04 03:00:00+00:00,1.4724,1.47295,1.47225,1.47255,1.47225,1.472475,1.47100625,1,0,0,0,1,0,1.469625,1,0,0,0,0,0,1.47335,0.0,2009-11-04 03:00:00+00:00,1.47245,False,False,0,0,0.002796428571428557,0,0,0,0,0,0,0.00010186930177408047,1
2009-11-04 04:00:00+00:00,1.47255,1.47365,1.47255,1.47335,1.472275,1.47295,1.4716500000000001,1,0,0,0,1,0,1.469625,1,0,0,0,0,0,1.47335,0.0,2009-11-04 04:00:00+00:00,1.47245,False,False,0,0,0.0026678571428571268,0,0,0,0,0,0,0.0005431277502059695,1
2009-11-04 05:00:00+00:00,1.47335,1.473375,1.4723,1.4726,1.4724499999999998,1.472975,1.4719791666666666,1,0,0,0,1,0,1.469625,1,0,0,0,0,0,1.47335,0.0,2009-11-04 05:00:00+00:00,1.473375,False,False,0,0,0.002366071428571418,0,0,0,0,0,0,-0.0005091736222296279,0
2009-11-04 06:00:00+00:00,1.4726,1.475075,1.4724,1.47455,1.47309,1.4735749999999999,1.4722770833333332,1,0,0,0,1,0,1.469625,1,0,0,0,0,0,1.47335,0.0,2009-11-04 06:00:00+00:00,1.475075,False,False,0,0,0.002207142857142852,0,0,0,0,0,0,0.0013233125457225068,1
2009-11-04 07:00:00+00:00,1.47455,1.47565,1.473425,1.474825,1.4735749999999999,1.4746875,1.4726541666666666,1,0,0,0,1,0,1.474825,1,0,0,0,0,0,1.47335,0.0,2009-11-04 07:00:00+00:00,1.475075,False,False,0,0,0.0020107142857142784,0,0,0,0,0,0,0.0001864801870205338,1
2009-11-04 08:00:00+00:00,1.474825,1.477325,1.47425,1.47635,1.474335,1.4755875,1.4730874999999999,1,0,0,0,1,0,1.474825,1,0,0,0,0,0,1.47335,0.0,2009-11-04 08:00:00+00:00,1.475075,False,False,0,0,0.002005357142857132,0,0,0,0,0,0,0.00103348675408066,1
2009-11-04 09:00:00+00:00,1.47635,1.476875,1.4754,1.4754,1.474745,1.475875,1.4733354166666668,1,0,0,0,1,0,1.474825,1,0,0,0,0,0,1.47335,0.0,2009-11-04 09:00:00+00:00,1.475075,True,False,0,0,0.0018964285714285609,0,0,0,0,0,0,-0.0006436859712382905,0
2009-11-04 10:00:00+00:00,1.4754,1.476575,1.475175,1.47615,1.475455,1.475775,1.47370625,1,0,0,0,1,0,1.474825,1,0,0,0,0,0,1.477325,1.0,2009-11-04 10:00:00+00:00,1.476575,False,True,0,0,0.0018428571428571303,1,0,0,0,1,0,0.0005082075629024415,1
2009-11-04 11:00:00+00:00,1.47615,1.47685,1.473975,1.476425,1.4758300000000002,1.4762875000000002,1.4739729166666666,1,0,0,0,1,0,1.474825,1,0,0,0,0,0,1.477325,0.0,2009-11-04 11:00:00+00:00,1.47685,False,False,0,0,0.0018839285714285583,0,0,0,0,0,0,0.00018627807984241294,1
2009-11-04 12:00:00+00:00,1.476425,1.477675,1.474175,1.474775,1.4758200000000001,1.4756,1.4742270833333333,0,1,0,0,1,0,1.474825,1,0,0,0,0,0,1.477325,0.0,2009-11-04 12:00:00+00:00,1.477675,False,False,0,1,0.0020160714285714088,0,0,0,0,0,0,-0.0011181893276788672,0
2009-11-04 13:00:00+00:00,1.474775,1.47965,1.474575,1.477875,1.4761250000000001,1.476325,1.4747708333333334,1,0,0,0,1,0,1.474825,1,0,0,0,0,0,1.477325,0.0,2009-11-04 13:00:00+00:00,1.47965,False,False,0,0,0.0022589285714285567,0,0,0,0,0,0,0.00209980941800981,1
2009-11-04 14:00:00+00:00,1.477875,1.481825,1.47785,1.4811,1.477265,1.4794875,1.4754958333333332,1,0,0,0,1,0,1.4811,1,0,0,1,1,0,1.477325,0.0,2009-11-04 14:00:00+00:00,1.47965,False,False,0,0,0.00232857142857141,0,0,0,0,0,0,0.0021798097496493946,1
2009-11-04 15:00:00+00:00,1.4811,1.48455,1.479925,1.48365,1.478765,1.482375,1.4764208333333333,1,0,0,0,1,0,1.4811,1,0,0,0,0,0,1.477325,0.0,2009-11-04 15:00:00+00:00,1.47965,False,False,0,0,0.0025178571428571273,0,0,0,0,0,0,0.0017202129210325222,1
2009-11-04 16:00:00+00:00,1.48365,1.484575,1.48325,1.483475,1.4801750000000002,1.4835625000000001,1.4772645833333335,1,0,0,0,1,0,1.4811,1,0,0,0,0,0,1.477325,0.0,2009-11-04 16:00:00+00:00,1.47965,True,False,0,0,0.002507142857142835,0,0,0,0,0,0,-0.00011795930417671114,0
2009-11-04 17:00:00+00:00,1.483475,1.484625,1.48315,1.48415,1.48205,1.4838125,1.4782270833333335,1,0,0,0,1,0,1.4811,1,0,0,0,0,0,1.477325,0.0,2009-11-04 17:00:00+00:00,1.47965,False,False,0,0,0.0025624999999999914,0,0,0,0,0,0,0.00045490923660533876,1
2009-11-04 18:00:00+00:00,1.48415,1.48475,1.483375,1.484425,1.48336,1.4842875000000002,1.47905,1,0,0,0,1,0,1.4811,1,0,0,0,0,0,1.477325,0.0,2009-11-04 18:00:00+00:00,1.47965,False,False,0,0,0.00258214285714285,0,0,0,0,0,0,0.00018527407984410903,1
2009-11-04 19:00:00+00:00,1.484425,1.490875,1.482625,1.489725,1.485085,1.487075,1.4802916666666668,1,0,0,0,1,0,1.489725,1,0,0,1,1,0,1.477325,0.0,2009-11-04 19:00:00+00:00,1.47965,False,False,1,0,0.0030946428571428297,0,0,0,0,0,0,0.0035640472808970017,1
2009-11-04 20:00:00+00:00,1.489725,1.489825,1.486275,1.486475,1.4856500000000001,1.4881,1.4811354166666668,1,0,0,0,1,0,1.489725,1,0,0,0,0,0,1.477325,0.0,2009-11-04 20:00:00+00:00,1.47965,True,False,0,0,0.0031571428571428267,0,0,0,0,0,0,-0.0021839938793284082,0
2009-11-04 21:00:00+00:00,1.486475,1.4883,1.486125,1.486125,1.4861799999999998,1.4863,1.4820291666666667,1,0,0,0,1,0,1.489725,1,0,0,0,0,0,1.490875,1.0,2009-11-04 21:00:00+00:00,1.4883,False,False,0,0,0.003153571428571406,1,0,0,0,0,0,-0.00023548408909205862,0
2009-11-04 22:15:00+00:00,1.487175,1.488275,1.48705,1.4877,1.48689,1.4869124999999999,1.4829916666666667,1,0,0,0,1,0,1.489725,1,0,0,0,0,0,1.490875,0.0,2009-11-04 22:15:00+00:00,1.488275,False,False,0,0,0.003087499999999989,0,0,0,0,0,0,0.0010592419844891344,1
2009-11-04 23:00:00+00:00,1.4877,1.48775,1.485825,1.48665,1.487335,1.4871750000000001,1.4838437500000001,0,1,0,0,1,0,1.489725,1,0,0,0,0,0,1.490875,0.0,2009-11-04 23:00:00+00:00,1.48775,False,False,0,0,0.0031196428571428508,0,0,0,0,0,0,-0.0007060366423707679,0
2009-11-05 00:00:00+00:00,1.48665,1.487575,1.48395,1.48395,1.48618,1.4853,1.4846083333333333,0,1,0,0,1,0,1.48395,0,1,1,1,0,1,1.490875,0.0,2009-11-05 00:00:00+00:00,1.48775,False,False,0,0,0.0032785714285714163,0,0,0,0,0,0,-0.001817815083485826,0
2009-11-05 01:00:00+00:00,1.48395,1.4844,1.482875,1.4838,1.4856449999999999,1.483875,1.4851020833333333,0,1,0,0,0,0,1.487575,0,1,1,0,0,0,1.490875,0.0,2009-11-05 01:00:00+00:00,1.48775,False,False,0,0,0.003182142857142848,0,0,0,0,0,0,-0.00010108668191576226,0
2009-11-05 02:00:00+00:00,1.4838,1.48485,1.48365,1.484375,1.485295,1.4840875,1.4853750000000001,0,0,0,1,0,1,1.487575,0,1,1,0,0,0,1.490875,0.0,2009-11-05 02:00:00+00:00,1.48485,False,False,0,0,0.0030178571428571355,0,0,0,0,0,0,0.0003874434675805962,1
2009-11-05 03:00:00+00:00,1.484375,1.48445,1.48245,1.48325,1.484405,1.4838125,1.4853416666666668,0,0,0,1,0,1,1.487575,0,1,1,0,0,0,1.490875,0.0,2009-11-05 03:00:00+00:00,1.48445,False,False,0,0,0.002798214285714283,0,0,0,0,0,0,-0.0007581820842534799,0
2009-11-05 04:00:00+00:00,1.48325,1.484275,1.48325,1.48415,1.483905,1.4837,1.4853979166666667,0,0,0,1,0,1,1.487575,0,1,1,0,0,0,1.490875,0.0,2009-11-05 04:00:00+00:00,1.48445,False,True,0,0,0.0025875000000000125,0,0,0,0,0,0,0.0006065916476354924,1
2009-11-05 05:00:00+00:00,1.48415,1.48565,1.4837,1.48495,1.484105,1.48455,1.4854645833333333,0,0,1,0,0,1,1.487575,0,1,1,0,0,0,1.48245,2.0,2009-11-05 05:00:00+00:00,1.48565,False,False,1,0,0.0023964285714285693,0,0,1,0,0,0,0.0005388838498937499,1
2009-11-05 06:00:00+00:00,1.48495,1.48535,1.48165,1.482275,1.4838,1.4836125,1.4852854166666667,0,0,0,1,0,1,1.482275,0,1,1,0,0,0,1.48245,0.0,2009-11-05 06:00:00+00:00,1.48535,False,False,0,0,0.0025660714285714275,0,0,0,0,0,0,-0.0018030319404056356,0
2009-11-05 07:00:00+00:00,1.482275,1.483375,1.481175,1.48275,1.483475,1.4825125,1.4847041666666667,0,0,0,1,0,1,1.482275,0,1,1,0,0,0,1.48245,0.0,2009-11-05 07:00:00+00:00,1.48535,False,True,0,0,0.002617857142857148,0,0,0,0,0,0,0.00032040202296002886,1
2009-11-05 08:00:00+00:00,1.48275,1.483575,1.481275,1.481925,1.48321,1.4823374999999999,1.484325,0,0,0,1,0,1,1.482275,0,1,1,0,0,0,1.48245,0.0,2009-11-05 08:00:00+00:00,1.48535,False,False,0,1,0.002683928571428597,0,0,0,0,0,0,-0.0005565534308451623,0
2009-11-05 09:00:00+00:00,1.481925,1.485675,1.481775,1.4843,1.48324,1.4831124999999998,1.4841729166666668,0,0,0,1,0,1,1.482275,0,1,1,0,0,0,1.481175,2.0,2009-11-05 09:00:00+00:00,1.485675,False,False,0,0,0.002373214285714322,0,0,1,0,0,0,0.0016013623427284455,1
2009-11-05 10:00:00+00:00,1.4843,1.48535,1.483725,1.484075,1.483065,1.4841875,1.4838708333333335,0,0,1,0,0,0,1.482275,0,1,1,0,0,0,1.481175,0.0,2009-11-05 10:00:00+00:00,1.485675,True,False,0,0,0.002235714285714325,0,0,0,0,0,1,-0.00015159809689191075,0
2009-11-05 11:00:00+00:00,1.484075,1.485275,1.48405,1.484625,1.483535,1.48435,1.4837020833333334,0,0,1,0,0,0,1.482275,0,1,1,0,0,0,1.481175,0.0,2009-11-05 11:00:00+00:00,1.485675,False,False,0,0,0.002167857142857166,0,0,0,0,0,0,0.00037053256057719813,1
2009-11-05 12:00:00+00:00,1.484625,1.488275,1.48335,1.48685,1.484355,1.4857375,1.48394375,1,0,0,0,1,0,1.482275,0,1,1,0,0,0,1.481175,0.0,2009-11-05 12:00:00+00:00,1.485675,False,False,0,0,0.0023660714285714496,0,0,0,0,0,0,0.0014975730341588648,1
2009-11-05 13:00:00+00:00,1.48685,1.491775,1.48625,1.489375,1.485845,1.4881125,1.4844083333333336,1,0,0,0,1,0,1.489375,1,0,0,1,1,0,1.481175,0.0,2009-11-05 13:00:00+00:00,1.485675,False,False,1,0,0.00262321428571431,0,0,0,0,0,0,0.001696780724443305,1
2009-11-05 14:00:00+00:00,1.489375,1.490275,1.485975,1.487625,1.48651,1.4885,1.4846791666666668,1,0,0,0,1,0,1.491775,1,0,0,0,0,0,1.481175,0.0,2009-11-05 14:00:00+00:00,1.485675,True,False,0,0,0.0026714285714285945,0,0,0,0,0,0,-0.0011756803504025994,0
2009-11-05 15:00:00+00:00,1.487625,1.489925,1.486125,1.488675,1.48743,1.48815,1.48513125,1,0,0,0,1,0,1.491775,1,0,0,0,0,0,1.491775,1.0,2009-11-05 15:00:00+00:00,1.489925,False,True,0,0,0.002833928571428596,1,0,0,0,1,0,0.0007055740641471683,1
2009-11-05 16:00:00+00:00,1.488675,1.489125,1.48525,1.485675,1.48764,1.4871750000000001,1.4852583333333333,0,1,0,0,1,0,1.485675,0,1,1,0,0,0,1.491775,0.0,2009-11-05 16:00:00+00:00,1.489925,False,False,0,0,0.0030250000000000238,0,0,0,0,0,0,-0.0020172481498965597,0
2009-11-05 17:00:00+00:00,1.485675,1.48665,1.48445,1.4861,1.4874899999999998,1.4858875,1.4853541666666665,0,1,0,0,1,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-05 17:00:00+00:00,1.489925,False,True,0,0,0.0030392857142857365,0,0,0,0,1,0,0.0002860243476691274,1
2009-11-05 18:00:00+00:00,1.4861,1.48725,1.48565,1.486425,1.4868999999999999,1.4862625,1.4857000000000002,0,1,0,0,1,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-05 18:00:00+00:00,1.48725,False,False,0,0,0.0030803571428571646,0,0,0,0,0,0,0.0002186693139973818,1
2009-11-05 19:00:00+00:00,1.486425,1.48715,1.485925,1.48685,1.486745,1.4866375,1.486041666666667,0,1,0,0,1,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-05 19:00:00+00:00,1.48725,False,False,0,0,0.00302857142857146,0,0,0,0,0,0,0.0002858800500419708,1
2009-11-05 20:00:00+00:00,1.48685,1.48785,1.4866,1.4876,1.4865300000000001,1.487225,1.4865145833333333,1,0,0,0,1,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-05 20:00:00+00:00,1.48725,False,False,0,0,0.0028535714285714553,0,0,0,0,0,0,0.0005042949223516974,1
2009-11-05 21:00:00+00:00,1.4876,1.48815,1.486575,1.48715,1.486825,1.4873750000000001,1.4867520833333334,1,0,0,0,1,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-05 21:00:00+00:00,1.48725,True,False,0,0,0.002808928571428591,0,0,0,0,0,0,-0.000302546434781088,0
2009-11-05 22:15:00+00:00,1.486725,1.48755,1.486725,1.487325,1.4870700000000001,1.4872375,1.4870229166666666,1,0,0,0,1,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-05 22:15:00+00:00,1.48755,False,True,0,0,0.002703571428571424,0,0,0,0,1,0,0.00011766782386938017,1
2009-11-05 23:00:00+00:00,1.487325,1.488025,1.486675,1.487675,1.48732,1.4875,1.4872770833333335,1,0,0,0,1,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-05 23:00:00+00:00,1.488025,False,False,0,0,0.0025214285714285634,0,0,0,0,0,0,0.00023529411873263152,1
2009-11-06 00:00:00+00:00,1.487675,1.48795,1.485775,1.48655,1.48726,1.4871125,1.4872520833333336,0,1,0,0,0,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-06 00:00:00+00:00,1.48795,False,False,0,0,0.002560714285714281,0,0,0,0,0,0,-0.0007564996284090241,0
2009-11-06 01:00:00+00:00,1.48655,1.48715,1.48585,1.486,1.48694,1.486275,1.4869708333333334,0,0,0,1,0,1,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-06 01:00:00+00:00,1.48795,False,False,0,1,0.002566071428571443,0,0,0,0,0,0,-0.00037005265262249343,0
2009-11-06 02:00:00+00:00,1.486,1.48735,1.486,1.48705,1.48692,1.4865249999999999,1.4869229166666669,0,0,0,1,0,1,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-06 02:00:00+00:00,1.48735,False,False,0,0,0.002310714285714293,0,0,0,0,0,0,0.0007063453649657832,1
2009-11-06 03:00:00+00:00,1.48705,1.48775,1.4869,1.48775,1.487005,1.4874,1.4868458333333334,1,0,0,0,1,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-06 03:00:00+00:00,1.48735,False,False,0,0,0.0019767857142857065,0,0,0,0,0,0,0.0004706198822911616,1
2009-11-06 04:00:00+00:00,1.48775,1.48805,1.4869,1.48745,1.48696,1.4876,1.48699375,0,0,1,0,0,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-06 04:00:00+00:00,1.48735,True,False,0,0,0.0017517857142857077,0,0,0,0,0,1,-0.00020166711549921774,0
2009-11-06 05:00:00+00:00,1.48745,1.48835,1.487275,1.48815,1.48728,1.4878,1.4871645833333333,1,0,0,0,1,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-06 05:00:00+00:00,1.48735,False,False,0,0,0.00155714285714286,0,0,0,0,0,0,0.0004704933545592011,1
2009-11-06 06:00:00+00:00,1.48815,1.48815,1.486725,1.48715,1.4875099999999999,1.48765,1.4872249999999998,1,0,0,0,1,0,1.489125,0,1,1,0,0,0,1.491775,0.0,2009-11-06 06:00:00+00:00,1.48815,False,False,0,0,0.0013821428571428557,0,0,0,0,0,0,-0.0006722011478874098,0
2009-11-06 07:00:00+00:00,1.48715,1.488275,1.48645,1.487675,1.487635,1.4874125,1.4872937499999999,0,1,0,0,1,0,1.489125,0,1,1,0,0,0,1.48835,1.0,2009-11-06 07:00:00+00:00,1.48815,False,True,0,0,0.0013553571428571404,1,0,0,0,1,0,0.00035296194260202204,1
2009-11-06 08:00:00+00:00,1.487675,1.489825,1.486725,1.489625,1.48801,1.48865,1.4874625000000001,1,0,0,0,1,0,1.489125,0,1,1,0,0,0,1.48835,0.0,2009-11-06 08:00:00+00:00,1.489825,False,False,0,0,0.0014624999999999857,0,0,0,0,0,0,0.0013099118522343902,1
2009-11-06 09:00:00+00:00,1.489625,1.490175,1.488825,1.489875,1.488495,1.48975,1.4876895833333335,1,0,0,0,1,0,1.489125,0,1,1,0,0,0,1.48835,0.0,2009-11-06 09:00:00+00:00,1.489825,False,False,1,0,0.0014714285714285521,0,0,0,0,0,0,0.00016781339190249264,1
2009-11-06 10:00:00+00:00,1.489875,1.490525,1.489225,1.489425,1.48875,1.4896500000000001,1.4878645833333335,1,0,0,0,1,0,1.489125,0,1,1,0,0,0,1.48835,0.0,2009-11-06 10:00:00+00:00,1.489825,True,False,0,0,0.0014749999999999883,0,0,0,0,0,0,-0.00030208438453472984,0
2009-11-06 11:00:00+00:00,1.489425,1.489775,1.487525,1.487625,1.488845,1.488525,1.4878604166666667,0,1,0,0,1,0,1.489125,0,1,1,0,0,0,1.48835,0.0,2009-11-06 11:00:00+00:00,1.489775,False,False,0,0,0.0015232142857142725,0,0,0,0,0,0,-0.0012092509157341914,0
2009-11-06 12:00:00+00:00,1.487625,1.488625,1.486575,1.487075,1.488725,1.48735,1.4879041666666666,0,1,0,0,0,0,1.489125,0,1,1,0,0,0,1.490525,1.0,2009-11-06 12:00:00+00:00,1.489775,False,False,0,0,0.0016107142857142906,1,0,0,0,0,0,-0.00036978519263610555,0
2009-11-06 13:00:00+00:00,1.487075,1.487575,1.481425,1.484125,1.487625,1.4855999999999998,1.4877479166666665,0,0,0,1,0,1,1.484125,0,1,1,0,0,0,1.490525,0.0,2009-11-06 13:00:00+00:00,1.489775,False,False,0,0,0.0019535714285714434,0,0,0,0,0,0,-0.001985730324011489,0
2009-11-06 14:00:00+00:00,1.484125,1.490525,1.48325,1.489175,1.487485,1.48665,1.487925,0,0,0,1,0,1,1.489175,1,0,0,1,1,0,1.490525,0.0,2009-11-06 14:00:00+00:00,1.490525,False,False,0,0,0.0023178571428571653,0,0,0,0,0,0,0.003396902334760754,1
2009-11-06 15:00:00+00:00,1.489175,1.491425,1.48565,1.487075,1.487015,1.488125,1.4878687499999999,0,0,1,0,0,0,1.490525,1,0,0,0,0,0,1.481425,2.0,2009-11-06 15:00:00+00:00,1.490525,True,False,0,0,0.0026375000000000226,0,0,1,0,0,1,-0.0014111720107491657,0
2009-11-06 16:00:00+00:00,1.487075,1.487625,1.483375,1.48345,1.4861799999999998,1.4852625,1.4875354166666668,0,0,0,1,0,1,1.48345,0,1,1,0,0,0,1.481425,0.0,2009-11-06 16:00:00+00:00,1.487625,False,False,0,1,0.002844642857142873,0,0,0,0,0,0,-0.0024406472252799247,0
2009-11-06 17:00:00+00:00,1.48345,1.485775,1.48325,1.48405,1.485575,1.4837500000000001,1.48719375,0,0,0,1,0,1,1.487625,0,1,1,0,0,0,1.491425,1.0,2009-11-06 17:00:00+00:00,1.487625,False,True,0,0,0.0029642857142857526,0,1,0,0,0,0,0.00040438079742288356,1
2009-11-06 18:00:00+00:00,1.48405,1.48445,1.482875,1.48415,1.48558,1.4841000000000002,1.48694375,0,0,0,1,0,1,1.487625,0,1,1,0,0,0,1.491425,0.0,2009-11-06 18:00:00+00:00,1.48445,False,False,0,0,0.002994642857142904,0,0,0,0,0,0,6.738090427722424e-05,1
2009-11-06 19:00:00+00:00,1.48415,1.48445,1.48335,1.48365,1.484475,1.4839,1.4866083333333335,0,0,0,1,0,1,1.487625,0,1,1,0,0,0,1.491425,0.0,2009-11-06 19:00:00+00:00,1.48445,False,False,0,0,0.0029964285714286143,0,0,0,0,0,0,-0.00033694993242864787,0
2009-11-06 20:00:00+00:00,1.48365,1.484625,1.48335,1.484625,1.483985,1.4841375,1.4861916666666666,0,0,1,0,0,1,1.487625,0,1,1,0,0,0,1.491425,0.0,2009-11-06 20:00:00+00:00,1.484625,False,False,0,0,0.0029857142857143376,0,0,0,0,0,0,0.0006569472404450695,1
2009-11-06 21:00:00+00:00,1.484625,1.485075,1.484225,1.484775,1.4842499999999998,1.4847000000000001,1.4857666666666667,0,0,1,0,0,1,1.487625,0,1,1,0,0,0,1.491425,0.0,2009-11-06 21:00:00+00:00,1.484625,False,False,0,0,0.002916071428571484,0,0,0,0,0,0,0.00010103051130016219,1
2009-11-08 22:15:00+00:00,1.488175,1.488175,1.48675,1.487225,1.4848849999999998,1.486,1.4855833333333333,0,0,1,0,0,0,1.487625,0,1,1,0,0,0,1.491425,0.0,2009-11-08 22:15:00+00:00,1.484625,True,False,0,0,0.002937500000000069,0,0,0,0,0,1,0.0016487217732051444,1
2009-11-08 23:00:00+00:00,1.487225,1.488075,1.48625,1.48665,1.4853850000000002,1.4869375,1.4855020833333334,0,0,1,0,0,0,1.487625,0,1,1,0,0,0,1.491425,0.0,2009-11-08 23:00:00+00:00,1.488075,False,False,0,0,0.002971428571428641,0,0,0,0,0,0,-0.0003867008580827243,0
2009-11-09 00:00:00+00:00,1.48665,1.48985,1.485375,1.489475,1.48655,1.4880625,1.4857020833333332,1,0,0,0,1,0,1.487625,0,1,1,0,0,0,1.491425,0.0,2009-11-09 00:00:00+00:00,1.48985,False,False,0,0,0.0031982142857143498,0,0,0,0,0,0,0.001898442335897403,1
2009-11-09 01:00:00+00:00,1.489475,1.49065,1.488525,1.4886,1.487345,1.4890375,1.4860750000000003,1,0,0,0,1,0,1.487625,0,1,1,0,0,0,1.491425,0.0,2009-11-09 01:00:00+00:00,1.48985,True,False,0,0,0.0031892857142857673,0,0,0,0,0,0,-0.000587627930914267,0
2009-11-09 02:00:00+00:00,1.4886,1.49145,1.488375,1.49125,1.48864,1.489925,1.4862479166666667,1,0,0,0,1,0,1.487625,0,1,1,0,0,0,1.491425,0.0,2009-11-09 02:00:00+00:00,1.48985,False,False,0,0,0.003262500000000041,0,0,0,0,0,0,0.001778613486315656,1
2009-11-09 03:00:00+00:00,1.49125,1.49235,1.49035,1.49205,1.489605,1.49165,1.4866625000000002,1,0,0,0,1,0,1.487625,0,1,1,0,0,0,1.491425,0.0,2009-11-09 03:00:00+00:00,1.48985,False,False,0,0,0.002966071428571463,0,0,0,0,0,0,0.0005363188544068498,1
2009-11-09 04:00:00+00:00,1.49205,1.49425,1.491725,1.4939,1.491055,1.492975,1.4875333333333334,1,0,0,0,1,0,1.4939,1,0,0,0,0,0,1.491425,0.0,2009-11-09 04:00:00+00:00,1.48985,False,False,0,0,0.002626785714285746,0,0,0,0,0,0,0.0012391367817389887,1
2009-11-09 05:00:00+00:00,1.4939,1.49435,1.49295,1.4942,1.492,1.49405,1.4883791666666666,1,0,0,0,1,0,1.49425,1,0,0,0,0,0,1.491425,0.0,2009-11-09 05:00:00+00:00,1.48985,False,False,0,0,0.002314285714285745,0,0,0,0,0,0,0.0002007964934292499,1
2009-11-09 06:00:00+00:00,1.4942,1.4944,1.49305,1.493475,1.492975,1.4938375000000002,1.48915625,1,0,0,0,1,0,1.49425,1,0,0,0,0,0,1.491425,0.0,2009-11-09 06:00:00+00:00,1.4944,False,False,0,0,0.0021071428571428946,0,0,0,0,0,0,-0.0004853272288521894,0
2009-11-09 07:00:00+00:00,1.493475,1.497725,1.49345,1.497425,1.49421,1.49545,1.4903041666666665,1,0,0,0,1,0,1.49425,1,0,0,0,0,0,1.491425,0.0,2009-11-09 07:00:00+00:00,1.497725,False,False,0,0,0.0022321428571428887,0,0,0,0,0,0,0.002641346950082726,1
2009-11-09 08:00:00+00:00,1.497425,1.498225,1.49615,1.496275,1.495055,1.49685,1.4912750000000001,1,0,0,0,1,0,1.49425,1,0,0,0,0,0,1.491425,0.0,2009-11-09 08:00:00+00:00,1.497725,True,False,0,0,0.002267857142857155,0,0,0,0,0,0,-0.0007682800925716932,0
